Nom gare;Code Gare;Type jour;Annee;Date;Ligne;Axe;Tranche horaire;Montants;COVID
VERNEUIL L'ETANG;87116079;JOB;2019;2019-05-16;P;P;De 6h à 10h;25;Avant COVID
SAVIGNY LE TEMPLE NANDY;87682187;SAM;2019;2019-03-23;D;D;De 10h à 16h;1644;Avant COVID
SAINT-MARTIN D'ETAMPES;87545350;SAM;2017;2017-04-22;C;C;De 16h à 20h;70;Avant COVID
VERT GALANT;87271437;DIM;2019;2019-03-17;B;B;Après 20h;29;Avant COVID
VERSAILLES CHANTIERS;87393009;DIM;2018;2018-10-14;N;N;De 16h à 20h;3451;Avant COVID
VERNON;87415604;SAM;2021;2021-12-04;J;J5;Après 20h;43;Après COVID
SAVIGNY LE TEMPLE NANDY;87682187;SAM;2019;2019-03-23;D;D;De 16h à 20h;989;Avant COVID
SAINT-MARTIN D'ETAMPES;87545350;SAM;2017;2017-04-22;C;C;De 6h à 10h;123;Avant COVID
VERT GALANT;87271437;DIM;2019;2019-03-17;B;B;Avant 6h;98;Avant COVID
VERSAILLES CHANTIERS;87393009;JOB;2017;2017-04-25;C;C;De 6h à 10h;3612;Avant COVID
VERNON;87415604;SAM;2021;2021-12-04;J;J5;De 16h à 20h;152;Après COVID
SAVIGNY SUR ORGE;87545236;DIM;2017;2017-04-23;C;C;Après 20h;365;Avant COVID
SAINT-MICHEL NOTRE DAME;87547315;DIM;2017;2017-04-23;C;C;De 6h à 10h;2982;Avant COVID
VERT GALANT;87271437;JOB;2019;2019-03-28;B;B;De 16h à 20h;1931;Avant COVID
VERSAILLES CHANTIERS;87393009;JOB;2018;2018-10-16;N;N;De 6h à 10h;7123;Avant COVID
VERNOU SUR SEINE;87682468;JOB;2017;2017-03-07;R;R;Avant 6h;3;Avant COVID
SAVIGNY SUR ORGE;87545236;DIM;2017;2017-04-23;C;C;De 10h à 16h;1865;Avant COVID
SAINT-MICHEL NOTRE DAME;87547315;JOB;2017;2017-04-25;C;C;Après 20h;5030;Avant COVID
VIARMES;87276568;DIM;2021;2021-10-10;H;H;De 10h à 16h;55;Après COVID
VERSAILLES CHANTIERS;87393009;SAM;2016;2016-03-12;U;U;Avant 6h;9;Avant COVID
VERNOU SUR SEINE;87682468;SAM;2017;2017-03-11;R;R;De 6h à 10h;13;Avant COVID
SAVIGNY SUR ORGE;87545236;SAM;2017;2017-04-22;C;C;De 10h à 16h;3071;Avant COVID
SAINT-MICHEL NOTRE DAME;87547315;JOB;2019;2019-03-21;B;B;Avant 6h;313;Avant COVID
VIARMES;87276568;JOB;2021;2021-10-06;H;H;Après 20h;6;Après COVID
VERSAILLES RIVE DROITE;87382861;DIM;2021;2021-10-10;L;L2;De 16h à 20h;1794;Après COVID
VERNOUILLET VERNEUIL;87386656;DIM;2021;2021-12-05;J;J5;De 6h à 10h;160;Après COVID
SAVIGNY SUR ORGE;87545236;SAM;2017;2017-04-22;C;C;De 16h à 20h;1539;Avant COVID
SAINT-MICHEL NOTRE DAME;87547315;JOB;2019;2019-03-21;B;B;De 10h à 16h;7544;Avant COVID
VIGNEUX SUR SEINE;87681304;DIM;2019;2019-03-24;D;D;De 16h à 20h;1131;Avant COVID
VERSAILLES RIVE DROITE;87382861;SAM;2021;2021-10-09;L;L2;De 10h à 16h;2520;Après COVID
VERNOUILLET VERNEUIL;87386656;JOB;2021;2021-12-07;J;J5;Après 20h;57;Après COVID
SAVIGNY SUR ORGE;87545236;SAM;2017;2017-04-22;C;C;De 6h à 10h;1496;Avant COVID
SAINT-MICHEL NOTRE DAME;87547315;JOB;2019;2019-03-21;B;B;De 6h à 10h;6959;Avant COVID
VILLABE;87681619;DIM;2019;2019-03-24;D;D;De 16h à 20h;23;Avant COVID
VERSAILLES RIVE GAUCHE - CHATEAU DE VERSAILLES;87393157;DIM;2017;2017-04-23;C;C;De 10h à 16h;3005;Avant COVID
VERNOUILLET VERNEUIL;87386656;JOB;2021;2021-12-07;J;J5;De 16h à 20h;694;Après COVID
SCEAUX;87758706;JOB;2019;2019-03-21;B;B;De 16h à 20h;682;Avant COVID
SAINT-MICHEL NOTRE DAME;87547315;JOB;2019;2019-03-28;B;B;Après 20h;2266;Avant COVID
VILLABE;87681619;JOB;2019;2019-03-26;D;D;Après 20h;3;Avant COVID
VERSAILLES RIVE GAUCHE - CHATEAU DE VERSAILLES;87393157;JOB;2017;2017-04-25;C;C;Après 20h;443;Avant COVID
VERNOUILLET VERNEUIL;87386656;SAM;2021;2021-12-04;J;J5;De 10h à 16h;748;Après COVID
SCEAUX;87758706;JOB;2019;2019-03-21;B;B;De 6h à 10h;1259;Avant COVID
SAINT-MICHEL NOTRE DAME;87547315;JOB;2019;2019-03-28;B;B;De 6h à 10h;3462;Avant COVID
VILLABE;87681619;JOB;2019;2019-03-26;D;D;De 16h à 20h;124;Avant COVID
VERSAILLES RIVE GAUCHE - CHATEAU DE VERSAILLES;87393157;SAM;2017;2017-04-22;C;C;De 6h à 10h;461;Avant COVID
VERNOUILLET VERNEUIL;87386656;SAM;2021;2021-12-04;J;J5;De 16h à 20h;319;Après COVID
SCEAUX;87758706;JOB;2019;2019-03-28;B;B;De 16h à 20h;52;Avant COVID
SAINT-MICHEL SUR ORGE;87545202;DIM;2017;2017-04-23;C;C;De 6h à 10h;335;Avant COVID
VILLABE;87681619;SAM;2019;2019-03-23;D;D;De 16h à 20h;43;Avant COVID
VERT GALANT;87271437;JOB;2019;2019-03-21;B;B;Après 20h;34;Avant COVID
VERNOUILLET VERNEUIL;87386656;SAM;2021;2021-12-04;J;J5;De 6h à 10h;346;Après COVID
SCEAUX;87758706;JOB;2019;2019-03-28;B;B;De 6h à 10h;7;Avant COVID
SAINT-MICHEL SUR ORGE;87545202;JOB;2017;2017-04-25;C;C;Avant 6h;237;Avant COVID
VILLAINES;87272021;DIM;2021;2021-10-10;H;H;Après 20h;2;Après COVID
VIARMES;87276568;DIM;2021;2021-10-10;H;H;Après 20h;7;Après COVID
VERSAILLES CHANTIERS;87393009;DIM;2017;2017-04-23;C;C;Après 20h;246;Avant COVID
SERMAISE;87545517;JOB;2017;2017-04-25;C;C;De 10h à 16h;24;Avant COVID
SAINT-MICHEL SUR ORGE;87545202;JOB;2017;2017-04-25;C;C;De 6h à 10h;3453;Avant COVID
VILLAINES;87272021;SAM;2021;2021-10-09;H;H;De 6h à 10h;9;Après COVID
VIARMES;87276568;JOB;2021;2021-10-06;H;H;Avant 6h;10;Après COVID
VERSAILLES CHANTIERS;87393009;JOB;2016;2016-03-15;U;U;De 10h à 16h;198;Avant COVID
SERMAISE;87545517;SAM;2017;2017-04-22;C;C;De 6h à 10h;24;Avant COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;DIM;2021;2021-10-10;L;L2;De 10h à 16h;287;Après COVID
VILLENEUVE LE ROI;87545277;JOB;2017;2017-04-25;C;C;De 10h à 16h;558;Avant COVID
VIARMES;87276568;JOB;2021;2021-10-06;H;H;De 16h à 20h;64;Après COVID
VERSAILLES CHANTIERS;87393009;JOB;2016;2016-03-17;U;U;Après 20h;495;Avant COVID
SEUGY;87272039;JOB;2021;2021-10-06;H;H;Avant 6h;2;Après COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;DIM;2021;2021-10-10;L;L2;De 6h à 10h;52;Après COVID
VILLENEUVE LE ROI;87545277;JOB;2017;2017-04-25;C;C;De 6h à 10h;1759;Avant COVID
VIARMES;87276568;JOB;2021;2021-10-06;H;H;De 6h à 10h;288;Après COVID
VERSAILLES CHANTIERS;87393009;JOB;2016;2016-03-17;U;U;De 16h à 20h;2182;Avant COVID
SEUGY;87272039;SAM;2021;2021-10-09;H;H;Avant 6h;0;Après COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;JOB;2021;2021-10-06;L;L2;Après 20h;49;Après COVID
VILLENEUVE LE ROI;87545277;SAM;2017;2017-04-22;C;C;De 16h à 20h;371;Avant COVID
VIARMES;87276568;SAM;2021;2021-10-09;H;H;Avant 6h;1;Après COVID
VERSAILLES CHANTIERS;87393009;JOB;2017;2017-04-25;C;C;Après 20h;443;Avant COVID
SEUGY;87272039;SAM;2021;2021-10-09;H;H;De 10h à 16h;13;Après COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;JOB;2021;2021-10-06;L;L2;Avant 6h;19;Après COVID
VILLENEUVE LE ROI;87545277;SAM;2017;2017-04-22;C;C;De 6h à 10h;374;Avant COVID
VIARMES;87276568;SAM;2021;2021-10-09;H;H;De 16h à 20h;52;Après COVID
VERSAILLES CHANTIERS;87393009;JOB;2017;2017-04-25;C;C;Avant 6h;61;Avant COVID
SEUGY;87272039;SAM;2021;2021-10-09;H;H;De 6h à 10h;10;Après COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;SAM;2021;2021-10-09;L;L2;Après 20h;51;Après COVID
VILLENEUVE SAINT-GEORGES;87681825;DIM;2019;2019-03-24;D;D;Après 20h;2395;Avant COVID
VIGNEUX SUR SEINE;87681304;DIM;2019;2019-03-24;D;D;De 10h à 16h;2072;Avant COVID
VERSAILLES CHANTIERS;87393009;SAM;2016;2016-03-12;U;U;De 16h à 20h;612;Avant COVID
SEVRAN BEAUDOTTES;87271445;DIM;2019;2019-03-17;B;B;Avant 6h;234;Avant COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;SAM;2021;2021-10-09;L;L2;De 16h à 20h;184;Après COVID
VILLENEUVE SAINT-GEORGES;87681825;JOB;2019;2019-03-26;D;D;Après 20h;2529;Avant COVID
VIGNEUX SUR SEINE;87681304;JOB;2019;2019-03-26;D;D;Avant 6h;389;Avant COVID
VERSAILLES CHANTIERS;87393009;SAM;2017;2017-04-22;C;C;Après 20h;372;Avant COVID
SEVRAN BEAUDOTTES;87271445;JOB;2019;2019-03-21;B;B;De 16h à 20h;347;Avant COVID
SAINT-OUEN;87271247;DIM;2017;2017-04-23;C;C;Avant 6h;9;Avant COVID
VILLENEUVE SAINT-GEORGES;87681825;JOB;2019;2019-03-26;D;D;De 10h à 16h;6587;Avant COVID
VIGNEUX SUR SEINE;87681304;JOB;2019;2019-03-26;D;D;De 6h à 10h;7054;Avant COVID
VERSAILLES CHANTIERS;87393009;SAM;2017;2017-04-22;C;C;Avant 6h;29;Avant COVID
SEVRAN BEAUDOTTES;87271445;JOB;2019;2019-03-28;B;B;De 6h à 10h;5302;Avant COVID
SAINT-OUEN;87271247;DIM;2017;2017-04-23;C;C;De 10h à 16h;488;Avant COVID
VILLENEUVE SAINT-GEORGES;87681825;SAM;2019;2019-03-23;D;D;Après 20h;3168;Avant COVID
VIGNEUX SUR SEINE;87681304;SAM;2019;2019-03-23;D;D;Avant 6h;185;Avant COVID
VERSAILLES CHANTIERS;87393009;SAM;2017;2017-04-22;C;C;De 6h à 10h;410;Avant COVID
SEVRAN LIVRY;87271429;JOB;2019;2019-03-21;B;B;Après 20h;55;Avant COVID
SAINT-OUEN;87271247;JOB;2017;2017-04-25;C;C;Avant 6h;40;Avant COVID
VILLENEUVE TRIAGE;87681809;JOB;2019;2019-03-26;D;D;Après 20h;111;Avant COVID
VIGNEUX SUR SEINE;87681304;SAM;2019;2019-03-23;D;D;De 10h à 16h;2952;Avant COVID
VERSAILLES CHANTIERS;87393009;SAM;2018;2018-10-20;N;N;De 10h à 16h;4894;Avant COVID
SEVRAN LIVRY;87271429;JOB;2019;2019-03-28;B;B;De 16h à 20h;1267;Avant COVID
SAINT-OUEN;87271247;JOB;2017;2017-04-25;C;C;De 10h à 16h;950;Avant COVID
VILLENEUVE TRIAGE;87681809;JOB;2019;2019-03-26;D;D;De 10h à 16h;595;Avant COVID
VILLABE;87681619;DIM;2019;2019-03-24;D;D;De 10h à 16h;50;Avant COVID
VERSAILLES RIVE DROITE;87382861;DIM;2021;2021-10-10;L;L2;Après 20h;305;Après COVID
SEVRAN LIVRY;87271429;SAM;2019;2019-03-16;B;B;De 16h à 20h;1390;Avant COVID
SAINT-OUEN;87271247;SAM;2017;2017-04-22;C;C;Après 20h;187;Avant COVID
VILLENEUVE TRIAGE;87681809;SAM;2019;2019-03-23;D;D;Après 20h;163;Avant COVID
VILLABE;87681619;JOB;2019;2019-03-26;D;D;De 6h à 10h;175;Avant COVID
VERSAILLES RIVE DROITE;87382861;SAM;2021;2021-10-09;L;L2;Après 20h;536;Après COVID
SEVRAN LIVRY;87271429;SAM;2019;2019-03-16;B;B;De 6h à 10h;1613;Avant COVID
SAINT-OUEN L'AUMONE;87276105;DIM;2017;2017-04-23;C;C;De 6h à 10h;64;Avant COVID
VILLENEUVE TRIAGE;87681809;SAM;2019;2019-03-23;D;D;De 16h à 20h;434;Avant COVID
VILLAINES;87272021;DIM;2021;2021-10-10;H;H;De 10h à 16h;19;Après COVID
VERSAILLES RIVE GAUCHE - CHATEAU DE VERSAILLES;87393157;DIM;2017;2017-04-23;C;C;Après 20h;536;Avant COVID
SEVRES RIVE GAUCHE;87393124;DIM;2018;2018-10-14;N;N;Après 20h;81;Avant COVID
SAINT-OUEN L'AUMONE;87276105;JOB;2017;2017-04-25;C;C;De 10h à 16h;277;Avant COVID
VILLENNES SUR SEINE;87386649;DIM;2021;2021-12-05;J;J5;De 10h à 16h;205;Après COVID
VILLAINES;87272021;JOB;2021;2021-10-06;H;H;Après 20h;5;Après COVID
VERSAILLES RIVE GAUCHE - CHATEAU DE VERSAILLES;87393157;DIM;2017;2017-04-23;C;C;De 16h à 20h;6578;Avant COVID
SEVRES RIVE GAUCHE;87393124;DIM;2018;2018-10-14;N;N;Avant 6h;1;Avant COVID
SAINT-OUEN L'AUMONE;87276105;JOB;2017;2017-04-25;C;C;De 6h à 10h;483;Avant COVID
VILLENNES SUR SEINE;87386649;DIM;2021;2021-12-05;J;J5;De 16h à 20h;233;Après COVID
VILLAINES;87272021;JOB;2021;2021-10-06;H;H;De 10h à 16h;23;Après COVID
VERSAILLES RIVE GAUCHE - CHATEAU DE VERSAILLES;87393157;DIM;2017;2017-04-23;C;C;De 6h à 10h;246;Avant COVID
SEVRES RIVE GAUCHE;87393124;JOB;2018;2018-10-16;N;N;Après 20h;152;Avant COVID
SAINT-OUEN L'AUMONE;87276105;JOB;2021;2021-10-06;H;H;De 10h à 16h;440;Après COVID
VILLENNES SUR SEINE;87386649;SAM;2021;2021-12-04;J;J5;De 6h à 10h;115;Après COVID
VILLAINES;87272021;SAM;2021;2021-10-09;H;H;De 10h à 16h;32;Après COVID
VERSAILLES RIVE GAUCHE - CHATEAU DE VERSAILLES;87393157;JOB;2017;2017-04-25;C;C;Avant 6h;31;Avant COVID
SEVRES RIVE GAUCHE;87393124;JOB;2018;2018-10-16;N;N;De 16h à 20h;2045;Avant COVID
SAINT-OUEN L'AUMONE;87276105;SAM;2017;2017-04-22;C;C;De 6h à 10h;120;Avant COVID
VILLEPARISIS MITRY LE NEUF;87271510;SAM;2019;2019-03-16;B;B;Après 20h;387;Avant COVID
VILLENEUVE LE ROI;87545277;DIM;2017;2017-04-23;C;C;Avant 6h;1;Avant COVID
VERSAILLES RIVE GAUCHE - CHATEAU DE VERSAILLES;87393157;SAM;2017;2017-04-22;C;C;Après 20h;736;Avant COVID
SEVRES RIVE GAUCHE;87393124;SAM;2018;2018-10-20;N;N;De 6h à 10h;185;Avant COVID
SAINT-OUEN L'AUMONE;87276105;SAM;2021;2021-10-09;H;H;De 6h à 10h;237;Après COVID
VILLEPARISIS MITRY LE NEUF;87271510;SAM;2019;2019-03-16;B;B;De 16h à 20h;1046;Avant COVID
VILLENEUVE LE ROI;87545277;DIM;2017;2017-04-23;C;C;De 10h à 16h;423;Avant COVID
VERT GALANT;87271437;DIM;2019;2019-03-17;B;B;De 10h à 16h;2216;Avant COVID
SEVRES VILLE D'AVRAY;87382341;JOB;2016;2016-03-17;U;U;Après 20h;33;Avant COVID
SAINT-OUEN L'AUMONE LIESSE;87337980;DIM;2017;2017-04-23;C;C;Après 20h;35;Avant COVID
VILLEPINTE;87271452;DIM;2019;2019-03-17;B;B;De 16h à 20h;623;Avant COVID
VILLENEUVE LE ROI;87545277;SAM;2017;2017-04-22;C;C;Avant 6h;21;Avant COVID
VERT GALANT;87271437;DIM;2019;2019-03-17;B;B;De 6h à 10h;751;Avant COVID
SEVRES VILLE D'AVRAY;87382341;JOB;2021;2021-10-06;L;L2;Avant 6h;25;Après COVID
SAINT-OUEN L'AUMONE LIESSE;87337980;DIM;2017;2017-04-23;C;C;De 6h à 10h;51;Avant COVID
VILLEPINTE;87271452;DIM;2019;2019-03-17;B;B;De 6h à 10h;352;Avant COVID
VILLENEUVE SAINT-GEORGES;87681825;DIM;2019;2019-03-24;D;D;De 6h à 10h;2646;Avant COVID
VERT GALANT;87271437;JOB;2019;2019-03-21;B;B;Avant 6h;10;Avant COVID
SEVRES VILLE D'AVRAY;87382341;SAM;2016;2016-03-12;U;U;Après 20h;82;Avant COVID
SAINT-OUEN L'AUMONE LIESSE;87337980;DIM;2021;2021-10-10;H;H;De 6h à 10h;67;Après COVID
VILLEPINTE;87271452;DIM;2019;2019-03-24;B;B;Après 20h;232;Avant COVID
VILLENEUVE SAINT-GEORGES;87681825;SAM;2019;2019-03-23;D;D;De 10h à 16h;8854;Avant COVID
VERT GALANT;87271437;JOB;2019;2019-03-28;B;B;Après 20h;436;Avant COVID
SEVRES VILLE D'AVRAY;87382341;SAM;2016;2016-03-12;U;U;De 6h à 10h;80;Avant COVID
SAINT-OUEN L'AUMONE LIESSE;87337980;SAM;2017;2017-04-22;C;C;Après 20h;17;Avant COVID
VILLEPINTE;87271452;DIM;2019;2019-03-24;B;B;De 16h à 20h;49;Avant COVID
VILLENEUVE TRIAGE;87681809;DIM;2019;2019-03-24;D;D;De 6h à 10h;169;Avant COVID
VERT GALANT;87271437;JOB;2019;2019-03-28;B;B;Avant 6h;513;Avant COVID
SOUPPES CHATEAU LANDON;87684217;DIM;2017;2017-03-12;R;R;Après 20h;40;Avant COVID
SAINT-OUEN L'AUMONE LIESSE;87337980;SAM;2017;2017-04-22;C;C;De 6h à 10h;85;Avant COVID
VILLEPREUX LES CLAYES;87393413;DIM;2018;2018-10-14;N;N;De 6h à 10h;172;Avant COVID
VILLENEUVE TRIAGE;87681809;JOB;2019;2019-04-02;D;D;De 6h à 10h;347;Avant COVID
VIARMES;87276568;DIM;2021;2021-10-10;H;H;Avant 6h;2;Après COVID
SOUPPES CHATEAU LANDON;87684217;DIM;2017;2017-03-12;R;R;Avant 6h;11;Avant COVID
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;DIM;2021;2021-10-10;J;J6;De 10h à 16h;248;Après COVID
VILLEPREUX LES CLAYES;87393413;SAM;2018;2018-10-20;N;N;Après 20h;151;Avant COVID
VILLENEUVE TRIAGE;87681809;SAM;2019;2019-03-23;D;D;Avant 6h;50;Avant COVID
VIGNEUX SUR SEINE;87681304;DIM;2019;2019-03-24;D;D;Avant 6h;83;Avant COVID
STADE DE FRANCE SAINT-DENIS;87164780;JOB;2019;2019-03-26;D;D;De 16h à 20h;13285;Avant COVID
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;DIM;2021;2021-10-10;J;J6;De 16h à 20h;137;Après COVID
VILLEPREUX LES CLAYES;87393413;SAM;2018;2018-10-20;N;N;Avant 6h;31;Avant COVID
VILLENNES SUR SEINE;87386649;DIM;2021;2021-12-05;J;J5;Après 20h;18;Après COVID
VIGNEUX SUR SEINE;87681304;JOB;2019;2019-03-26;D;D;De 16h à 20h;1366;Avant COVID
STAINS LA CERISAIE TRAM 11 EXPRESS;87697334;JOB;2021;2021-11-23;T11;T11;Avant 6h;117;Après COVID
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;DIM;2021;2021-10-10;J;J6;De 6h à 10h;108;Après COVID
VILLEPREUX LES CLAYES;87393413;SAM;2018;2018-10-20;N;N;De 16h à 20h;462;Avant COVID
VILLEPARISIS MITRY LE NEUF;87271510;DIM;2019;2019-03-17;B;B;Avant 6h;35;Avant COVID
VIGNEUX SUR SEINE;87681304;SAM;2019;2019-03-23;D;D;De 16h à 20h;1558;Avant COVID
STAINS LA CERISAIE TRAM 11 EXPRESS;87697334;JOB;2021;2021-11-23;T11;T11;De 16h à 20h;662;Après COVID
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;JOB;2021;2021-10-06;J;J6;De 10h à 16h;183;Après COVID
VILLETANEUSE UNIVERSITE TRAM 11 EXPRESS;87697318;DIM;2021;2021-11-21;T11;T11;Après 20h;98;Après COVID
VILLEPARISIS MITRY LE NEUF;87271510;DIM;2019;2019-03-17;B;B;De 10h à 16h;1397;Avant COVID
VIGNEUX SUR SEINE;87681304;SAM;2019;2019-03-23;D;D;De 6h à 10h;1672;Avant COVID
STAINS LA CERISAIE TRAM 11 EXPRESS;87697334;JOB;2021;2021-11-23;T11;T11;De 6h à 10h;986;Après COVID
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;SAM;2021;2021-10-09;J;J6;Après 20h;75;Après COVID
VILLETANEUSE UNIVERSITE TRAM 11 EXPRESS;87697318;DIM;2021;2021-11-21;T11;T11;Avant 6h;15;Après COVID
VILLEPARISIS MITRY LE NEUF;87271510;JOB;2019;2019-03-28;B;B;Après 20h;287;Avant COVID
VILLABE;87681619;DIM;2019;2019-03-24;D;D;Après 20h;4;Avant COVID
SURESNES MONT VALERIEN;87382374;DIM;2016;2016-03-13;U;U;De 10h à 16h;84;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;DIM;2016;2016-03-13;U;U;De 6h à 10h;315;Avant COVID
VILLETANEUSE UNIVERSITE TRAM 11 EXPRESS;87697318;DIM;2021;2021-11-21;T11;T11;De 6h à 10h;158;Après COVID
VILLEPARISIS MITRY LE NEUF;87271510;JOB;2019;2019-03-28;B;B;De 6h à 10h;4164;Avant COVID
VILLABE;87681619;DIM;2019;2019-03-24;D;D;De 6h à 10h;35;Avant COVID
SURESNES MONT VALERIEN;87382374;DIM;2016;2016-03-13;U;U;De 16h à 20h;59;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;DIM;2018;2018-10-14;N;N;De 6h à 10h;278;Avant COVID
VILLETANEUSE UNIVERSITE TRAM 11 EXPRESS;87697318;JOB;2021;2021-11-23;T11;T11;Avant 6h;69;Après COVID
VILLEPARISIS MITRY LE NEUF;87271510;SAM;2019;2019-03-16;B;B;De 6h à 10h;1059;Avant COVID
VILLABE;87681619;SAM;2019;2019-03-23;D;D;Après 20h;10;Avant COVID
SURESNES MONT VALERIEN;87382374;DIM;2021;2021-10-10;L;L2;De 6h à 10h;160;Après COVID
SAINT-QUENTIN EN YVELINES;87393843;JOB;2017;2017-04-25;C;C;De 10h à 16h;1132;Avant COVID
VILLIERS LE BEL GONESSE ARNOUVILLE;87276220;DIM;2019;2019-03-24;D;D;De 10h à 16h;4378;Avant COVID
VILLEPINTE;87271452;JOB;2019;2019-03-21;B;B;De 10h à 16h;130;Avant COVID
VILLAINES;87272021;DIM;2021;2021-10-10;H;H;De 6h à 10h;5;Après COVID
SURESNES MONT VALERIEN;87382374;JOB;2021;2021-10-06;L;L2;Avant 6h;17;Après COVID
SAINT-QUENTIN EN YVELINES;87393843;JOB;2017;2017-04-25;C;C;De 6h à 10h;2879;Avant COVID
VILLIERS LE BEL GONESSE ARNOUVILLE;87276220;DIM;2019;2019-03-24;D;D;De 6h à 10h;1371;Avant COVID
VILLEPINTE;87271452;JOB;2019;2019-03-28;B;B;De 10h à 16h;861;Avant COVID
VILLAINES;87272021;JOB;2021;2021-10-06;H;H;De 6h à 10h;95;Après COVID
SURESNES MONT VALERIEN;87382374;JOB;2021;2021-10-06;L;L2;De 6h à 10h;1110;Après COVID
SAINT-QUENTIN EN YVELINES;87393843;JOB;2018;2018-10-16;N;N;De 16h à 20h;2985;Avant COVID
VILLIERS LE BEL GONESSE ARNOUVILLE;87276220;SAM;2019;2019-03-23;D;D;Avant 6h;266;Avant COVID
VILLEPREUX LES CLAYES;87393413;DIM;2018;2018-10-14;N;N;De 16h à 20h;336;Avant COVID
VILLAINES;87272021;SAM;2021;2021-10-09;H;H;Après 20h;3;Après COVID
SURESNES MONT VALERIEN;87382374;SAM;2016;2016-03-12;U;U;De 10h à 16h;119;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;SAM;2016;2016-03-12;U;U;Après 20h;316;Avant COVID
VILLIERS LE BEL GONESSE ARNOUVILLE;87276220;SAM;2019;2019-03-23;D;D;De 6h à 10h;2915;Avant COVID
VILLEPREUX LES CLAYES;87393413;JOB;2018;2018-10-16;N;N;Avant 6h;64;Avant COVID
VILLAINES;87272021;SAM;2021;2021-10-09;H;H;Avant 6h;0;Après COVID
SURVILLIERS FOSSES;87276261;DIM;2019;2019-03-24;D;D;Après 20h;79;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;SAM;2016;2016-03-12;U;U;De 6h à 10h;419;Avant COVID
VILLIERS MONTBARBIN;87116749;DIM;2019;2019-05-12;P;P;De 16h à 20h;13;Avant COVID
VILLEPREUX LES CLAYES;87393413;JOB;2018;2018-10-16;N;N;De 6h à 10h;2459;Avant COVID
VILLENEUVE LE ROI;87545277;JOB;2017;2017-04-25;C;C;Après 20h;68;Avant COVID
SURVILLIERS FOSSES;87276261;JOB;2019;2019-03-26;D;D;Avant 6h;184;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;SAM;2017;2017-04-22;C;C;De 6h à 10h;472;Avant COVID
VILLIERS MONTBARBIN;87116749;DIM;2019;2019-05-12;P;P;De 6h à 10h;10;Avant COVID
VILLETANEUSE UNIVERSITE TRAM 11 EXPRESS;87697318;JOB;2021;2021-11-23;T11;T11;De 16h à 20h;2754;Après COVID
VILLENEUVE SAINT-GEORGES;87681825;DIM;2019;2019-03-24;D;D;De 16h à 20h;5252;Avant COVID
SURVILLIERS FOSSES;87276261;JOB;2019;2019-03-26;D;D;De 10h à 16h;841;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;SAM;2018;2018-10-20;N;N;De 6h à 10h;478;Avant COVID
VILLIERS NEAUPHLE PONTCHARTRAIN;87393884;DIM;2018;2018-10-14;N;N;De 10h à 16h;125;Avant COVID
VILLETANEUSE UNIVERSITE TRAM 11 EXPRESS;87697318;SAM;2021;2021-11-20;T11;T11;Après 20h;142;Après COVID
VILLENEUVE SAINT-GEORGES;87681825;SAM;2019;2019-03-23;D;D;De 6h à 10h;4827;Avant COVID
SURVILLIERS FOSSES;87276261;JOB;2019;2019-03-26;D;D;De 6h à 10h;2074;Avant COVID
SAINT-REMY LA VANNE;87116376;DIM;2019;2019-05-12;P;P;De 16h à 20h;0;Avant COVID
VILLIERS NEAUPHLE PONTCHARTRAIN;87393884;DIM;2018;2018-10-14;N;N;De 6h à 10h;22;Avant COVID
VILLETANEUSE UNIVERSITE TRAM 11 EXPRESS;87697318;SAM;2021;2021-11-20;T11;T11;De 10h à 16h;825;Après COVID
VILLENEUVE TRIAGE;87681809;DIM;2019;2019-03-24;D;D;Après 20h;126;Avant COVID
SURVILLIERS FOSSES;87276261;SAM;2019;2019-03-23;D;D;De 10h à 16h;698;Avant COVID
SAINT-REMY LA VANNE;87116376;JOB;2019;2019-05-14;P;P;De 10h à 16h;7;Avant COVID
VILLIERS NEAUPHLE PONTCHARTRAIN;87393884;JOB;2018;2018-10-16;N;N;Avant 6h;20;Avant COVID
VILLIERS LE BEL GONESSE ARNOUVILLE;87276220;JOB;2019;2019-03-26;D;D;De 6h à 10h;10249;Avant COVID
VILLENEUVE TRIAGE;87681809;SAM;2019;2019-03-23;D;D;De 10h à 16h;635;Avant COVID
TACOIGNIERES RICHEBOURG;87393454;DIM;2018;2018-10-14;N;N;Après 20h;13;Avant COVID
